PWS Number,System Name,Population Served,System Type,Subpart H,Sample Type,Sample Date,Contam Group ,Code Description,Contam Code,Results ,Unit of Measure,MCL,System Status,Location Code,Remarks
6294575,TIMS MEMORIAL DBA LUTZ COMMUNITY CHURCH,100,P,N,N,10/17/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,POE,
6294575,TIMS MEMORIAL DBA LUTZ COMMUNITY CHURCH,100,P,N,N,10/17/2019,INOR,SODIUM,1052,11,MG/L,160,ACTIVE,POE,
6294575,TIMS MEMORIAL DBA LUTZ COMMUNITY CHURCH,100,P,N,N,10/17/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,POE,
6294581,ODESSA CITGO,100,N,N,N,12/04/2019,INOR,NITRATE,1040,1,MG/L,10,ACTIVE,POE,
6294581,ODESSA CITGO,100,N,N,N,12/04/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294591,THE FOUNTAIN EXECUTIVE PLAZA,30,N,N,N,12/16/2019,INOR,NITRATE,1040,1,MG/L,10,ACTIVE,POE,
6294591,THE FOUNTAIN EXECUTIVE PLAZA,30,N,N,N,12/16/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294596,MIRROR LAKE PLAZA,100,N,N,N,10/03/2019,INOR,NITRATE,1040,4,MG/L,10,ACTIVE,POE,
6294596,MIRROR LAKE PLAZA,100,N,N,N,10/03/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294597,MCCORMICK SKI SCHOOL,30,N,N,N,03/17/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294597,MCCORMICK SKI SCHOOL,30,N,N,N,03/17/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294612,RIVER PALM RV RESORT,600,C,N,N,12/18/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294612,RIVER PALM RV RESORT,600,C,N,N,12/18/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294617,JOANNE'S FAMILY RESTAURANT,100,N,N,N,05/08/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294617,JOANNE'S FAMILY RESTAURANT,100,N,N,N,05/08/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294618,FIRST BAPTIST CHURCH OF LUTZ-OFFICES,100,N,N,N,12/02/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294618,FIRST BAPTIST CHURCH OF LUTZ-OFFICES,100,N,N,N,12/02/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294714,THE PALMS AT DOVER MHP,114,C,N,N,07/23/2019,INOR,NITRATE,1040,2,MG/L,10,ACTIVE,POE,THE PALMS AT DOVER POE
6294714,THE PALMS AT DOVER MHP,114,C,N,N,07/23/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,THE PALMS AT DOVER POE
6294733,SILVER DOLLAR GOLF CLUB,660,C,N,N,05/29/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,NPLT POE,NORTH PLANT (POE)
6294733,SILVER DOLLAR GOLF CLUB,660,C,N,N,05/29/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,SPLT POE,SOUTH PLANT (POE)
6294733,SILVER DOLLAR GOLF CLUB,660,C,N,N,05/29/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,NPLT POE,NORTH PLANT (POE)
6294733,SILVER DOLLAR GOLF CLUB,660,C,N,N,05/29/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,SPLT POE,SOUTH PLANT (POE)
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,POE,
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,POE,
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,POE,
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,POE,
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,POE,
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,POE,
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,POE,
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,POE,
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,POE,
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,POE,
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,POE,
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,POE,
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,SODIUM,1052,18,MG/L,160,ACTIVE,POE,
6294756,SMART STEPS ACADEMY,75,P,N,N,08/12/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,POE,
6294757,APEC FOODS LLC,150,N,N,N,10/07/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294757,APEC FOODS LLC,150,N,N,N,10/07/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294775,MANATEE RVP,66,C,N,N,12/11/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294775,MANATEE RVP,66,C,N,N,12/11/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294792,SOUTHERN AIRE RVP,100,C,N,N,10/09/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294792,SOUTHERN AIRE RVP,100,C,N,N,10/09/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,03/13/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,WPLTPOE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,03/13/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,WPLTPOE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,03/13/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,WPLTPOE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,03/13/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,WPLTPOE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,03/13/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,WPLTPOE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,03/13/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,WPLTPOE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,03/13/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,WPLTPOE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,03/13/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,WPLTPOE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,03/13/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,WPLTPOE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,03/13/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,WPLTPOE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,03/13/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,WPLTPOE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,03/13/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,WPLTPOE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,03/13/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,WPLTPOE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,04/01/2019,INOR,NITRATE,1040,1,MG/L,10,ACTIVE,WPLTPOE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,04/01/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,WPLTPOE,
6294846,GRACE COMMUNITY CHURCH - WEST,200,P,N,N,11/26/2019,INOR,SODIUM,1052,11,MG/L,160,ACTIVE,WPLTPOE,
6294850,MEADOWS OF COUNTRYWOOD,"2,342",C,N,N,12/02/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,SPLT POE,
6294850,MEADOWS OF COUNTRYWOOD,"2,342",C,N,N,12/02/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,NPLT POE,
6294850,MEADOWS OF COUNTRYWOOD,"2,342",C,N,N,12/02/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,SPLT POE,
6294850,MEADOWS OF COUNTRYWOOD,"2,342",C,N,N,12/02/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,NPLT POE,
6294853,MOOSE LODGE #1741  N HILLSBOROUGH,150,N,N,N,10/16/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294853,MOOSE LODGE #1741  N HILLSBOROUGH,150,N,N,N,10/16/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,NITRATE,1040,1,MG/L,10,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,SODIUM,1052,16,MG/L,160,ACTIVE,POE,
6294865,CROSS ROADS BAPTIST CHURCH OF LITHIA,40,P,N,N,08/08/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,POE,
6294879,301 GRILL/WAGON WHEEL TR PK,27,N,N,N,11/10/2019,INOR,NITRATE,1040,2,MG/L,10,ACTIVE,POE,
6294879,301 GRILL/WAGON WHEEL TR PK,27,N,N,N,11/10/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294881,MASONIC PARK & YOUTH CAMP,108,N,N,N,12/12/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE- NORTH PLANT,
6294881,MASONIC PARK & YOUTH CAMP,108,N,N,N,12/12/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE SOUTH PLANT,
6294881,MASONIC PARK & YOUTH CAMP,108,N,N,N,12/12/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE- NORTH PLANT,
6294881,MASONIC PARK & YOUTH CAMP,108,N,N,N,12/12/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE SOUTH PLANT,
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,POE,
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,POE,
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,POE,
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,POE,
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,POE,
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,POE,
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,POE,
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,POE,J QUALIFIED ACCEPTED
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,POE,
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,POE,
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,POE,
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,POE,
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,SODIUM,1052,11,MG/L,160,ACTIVE,POE,
6294885,AUTUMN LEAF ACADEMY,94,P,N,N,12/05/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,POE,
6294891,EASTBAY RACEWAY PARK,"1,000",N,N,D,06/19/2019,INOR,SODIUM,1052,120,MG/L,160,ACTIVE,POE,MAIN OFFICE
6294891,EASTBAY RACEWAY PARK,"1,000",N,N,D,06/19/2019,INOR,SODIUM,1052,20,MG/L,160,ACTIVE,POE,CONCESSION
6294891,EASTBAY RACEWAY PARK,"1,000",N,N,D,06/19/2019,INOR,SODIUM,1052,160,MG/L,160,ACTIVE,POE,SHOP OFFICE
6294891,EASTBAY RACEWAY PARK,"1,000",N,N,N,12/17/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294891,EASTBAY RACEWAY PARK,"1,000",N,N,N,12/17/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294893,FOE/BRANDON AERIE #3566,25,N,N,N,03/11/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294893,FOE/BRANDON AERIE #3566,25,N,N,N,03/11/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,NITRATE,1040,1,MG/L,10,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,SODIUM,1052,25,MG/L,160,ACTIVE,POE,
6294894,ODESSA CHRISTIAN SCHOOL,250,P,N,N,12/04/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,POE,
6294896,HCPRD/BALM PARK,75,N,N,N,01/09/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294896,HCPRD/BALM PARK,75,N,N,N,01/09/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294905,CARROLLWOOD BUSINESS PK,84,P,N,N,12/30/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,POE,
6294905,CARROLLWOOD BUSINESS PK,84,P,N,N,12/30/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,POE,
6294905,CARROLLWOOD BUSINESS PK,84,P,N,N,12/30/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,POE,
6294905,CARROLLWOOD BUSINESS PK,84,P,N,N,12/30/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,POE,POE TAP AT WELL
6294905,CARROLLWOOD BUSINESS PK,84,P,N,N,12/30/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,POE,
6294905,CARROLLWOOD BUSINESS PK,84,P,N,N,12/30/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,POE,POE TAP AT WELL
6294905,CARROLLWOOD BUSINESS PK,84,P,N,N,12/30/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,POE,POE TAP AT WELL
6294905,CARROLLWOOD BUSINESS PK,84,P,N,N,12/30/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,POE,POE TAP AT WELL
6294905,CARROLLWOOD BUSINESS PK,84,P,N,N,12/30/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,POE,
6294905,CARROLLWOOD BUSINESS PK,84,P,N,N,12/30/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,POE,POE TAP AT WELL
6294905,CARROLLWOOD BUSINESS PK,84,P,N,N,12/30/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,POE,
6294905,CARROLLWOOD BUSINESS PK,84,P,N,N,12/30/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,POE,
6294905,CARROLLWOOD BUSINESS PK,84,P,N,N,12/30/2019,INOR,SODIUM,1052,24,MG/L,160,ACTIVE,POE,POE TAP AT WELL
6294905,CARROLLWOOD BUSINESS PK,84,P,N,N,12/30/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,SODIUM,1052,14,MG/L,160,ACTIVE,POE,
6294907,BUSINESS ENTERPRISE PARK,50,P,N,N,08/12/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,POE,
6294921,GULF COAST THERMO KING,32,N,N,N,09/09/2019,INOR,NITRATE,1040,2,MG/L,10,ACTIVE,POE,
6294921,GULF COAST THERMO KING,32,N,N,N,09/09/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294924,THE WHITE OAK COTTAGE,150,N,N,N,10/02/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294924,THE WHITE OAK COTTAGE,150,N,N,N,10/02/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294928,LMR FUEL LLC,100,N,N,N,01/15/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294928,LMR FUEL LLC,100,N,N,N,01/15/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294929,SPEEDWAY #6545,200,N,N,N,10/16/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294929,SPEEDWAY #6545,200,N,N,N,10/16/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294948,HEROES'  PARADISE INC,50,N,N,N,11/25/2019,INOR,NITRATE,1040,3,MG/L,10,ACTIVE,POE,
6294948,HEROES'  PARADISE INC,50,N,N,N,11/25/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,SODIUM,1052,16,MG/L,160,ACTIVE,POE,
6294951,TOWN & COUNTRY CHURCH OF NAZARENE,65,P,N,N,08/12/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,POE,
6294953,ECONOMIZER IGA,100,N,N,N,03/11/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
6294953,ECONOMIZER IGA,100,N,N,N,03/11/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,POE,
6294955,FIRST BAPTIST CHURCH OF DURANT  INC.,100,N,N,N,11/10/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,POE,
